Index,Category,Condition,Paragraphe,Adapt_Poso,Anticholinergiques selon l'ANSM,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul
Sotalol [SOTALEX],Contrôle des indications :,Antécédent de Fibrillation Auriculaire :,"Prise en charge de la fibrillation auriculaire symptomatique, paroxystique ou persistante, malgré le contrôle de la fréquence cardiaque. Attention un allongement du QT supérieur à 480 ms, impose une diminution/interruption du traitement [HAS FA 2018].",Réglé,0,0,0,1,0,0,0,0,1,0,0
Sotalol [SOTALEX],Contrôle des posologies :,Si 30 < DFG < 60 ml/min :,"Rappel : Avec un DFG entre 30 et 60 ml/min , la dose usuelle doit être réduite de moitié.",Réglé,0,0,0,1,0,0,0,0,1,0,0
Sotalol [SOTALEX],Contrôle des posologies :,Si 10 < DFG < 30 ml/min :,"Rappel : Avec un DFG entre 10 et 30 ml/min , la dose usuelle doit être réduite au quart de celle-ci.",Réglé,0,0,0,1,0,0,0,0,1,0,0
Sotalol [SOTALEX],Contrôle des posologies :,Si DFG < 10 ml/min :,"Attention ! Avec un DFG inférieur à 10 ml/min , le sotalol est contre-indiqué !",Réglé,0,0,0,1,0,0,0,0,1,0,0
Sotalol [SOTALEX],Contrôle des contre-indications et précautions d'emploi :,"Antécédent d’insuffisance cardiaque , d’insuffisance coronarienne (angor) , d’infarctus du myocarde récent ou de trouble de la conduction (ex : BAV ou Bloc de branche) , BPCO ou Asthme sévère :",Attention ! Médicament contre-indiqué chez ce patient présentant [une insuffisance cardiaque/ une insuffisance coronarienne/ un infarctus du myocarde de moins de 2 semaines/ un bloc de branche gauche complet/ un bloc bifasciculaire/ un bloc auriculo-ventriculaire du 2ème et du 3ème degré/ une BPCO sévère/ un asthme sévère]. Revoir la prescription par un cardiologue.,Réglé,0,0,0,1,0,0,0,0,1,0,0
Sotalol [SOTALEX],Contrôle des intéractions médicamenteuses :,Co-prescription Verapamil & Diltiazem :,"Attention ! l’association entre le sotalol et le [Vérapamil/Diltiazem] fait l’objet d’une ASSOCIATION DECONSEILLE [Thésaurus de l’ANSM, octobre 2020] pour trouble de l’automatisme (bradycardie excessive, arrêt sinusal) , troubles de la conduction sino-auriculaire et auriculo-ventriculaire et défaillance cardiaque.",Réglé,0,0,0,1,0,0,0,0,1,0,0
Sotalol [SOTALEX],Contrôle des intéractions médicamenteuses :,Co-prescription de médicament torsadogène (voir liste des torsadogènes) :,"Attention médicament torsadogène [contre-indiqué avec le [Citalopram, Escitalopram, Dompéridone, Hydroxyzine][déconseillé avec les autres torsadogènes de la liste de l'ANSM] à cause du risque d’allongement du QT menant à une torsade de pointe.",Réglé,0,0,0,1,0,0,0,0,1,0,0
Tiotropium [SPIRIVA / SPIRIVA RESPIMAT],,Antécédent de BPCO :,Traitement bronchodilatateur continu pour soulager les symptômes chez les patients adultes présentant une bronchopneumopathie chronique obstructive (BPCO). A poursuivre.,Réglé,0,0,0,0,0,0,0,0,0,0,0
Spironolactone [ALDACTONE],Contrôle des indications :,Utilisée UNIQUEMENT pour traitement de l’HTA sans IEC ou sartan :,Prise en charge de l’HTA. Privilégier un traitement de 1ère intention avec un IEC (ou Sartan si intolérance à IEC) qui dispose d’une action anti-hypertensive plus large comprenant le mécanisme d’action de la Spironolactone. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.,Réglé,0,0,0,0,0,0,0,1,0,0,0
Spironolactone [ALDACTONE],Contrôle des indications :,Utilisée pour traitement de l’insuffisance cardiaque :,Prise en charge de l’insuffisance cardiaque chronique. Attention médicament hyperkaliémiant. À poursuivre.,Réglé,0,0,0,0,0,0,0,1,0,0,0
Spironolactone [ALDACTONE],Contrôle des contre-indications et précautions d'emploi :,Si DFG < 30 ml/min :,Attention ! Ce médicament est contre-indiqué chez ce patient présentant un DFG inférieur à 30 ml/min. Revoir la prise en charge et surveiller la kaliémie.,Réglé,0,0,0,0,0,0,0,1,0,0,0
Levodopa/Carbidopa/Entacapone [STALEVO],,Antécédent de maladie de Parkinson :,"Prise en charge de la maladie de Parkinson. Médicament à l’origine d’hypotension orthostatique et, par conséquent, de chute. A prendre en compte. Note : Les urines peuvent prendre une coloration brun-rouge sous l'effet de l'entacapone, ce phénomène est bénin. A poursuivre.",(À TRAITER),0,0,3,0,1,0,0,0,0,1,0
Sulpiride [DOGMATIL],Contrôle des indications :,AVEC Antécédent de schizophrénie et SANS anticholinergique antiparkinsonien :,Prise en charge de la schizophrénie. Médicament cardiotoxique responsable d’un allongement du QT nécessitant la réalisation d’un ECG à l’instauration du traitement. Médicament sujet à l’hypotension orthostatique ainsi que de syndromes pseudo-parkinsoniens responsables de chute. La posologie minimale efficace doit toujours être recherché sachant que les doses doivent être diminués de moitié chez le sujet âgé. À poursuivre.,(À TRAITER),0,0,0,1,1,0,0,0,0,1,0
Sulpiride [DOGMATIL],Contrôle des indications :,AVEC Antécédent de schizophrénie et AVEC anticholinergique antiparkinsonien :,Prise en charge de la schizophrénie. Médicament cardiotoxique responsable d’un allongement du QT nécessitant la réalisation d’un ECG à l’instauration du traitement. Médicament sujet à l’hypotension orthostatique ainsi que de syndromes pseudo-parkinsoniens responsables de chute. Privilégier les neuroleptiques atypiques à faible dose afin de limiter le syndrome pseudo-parkinsonien et ainsi limiter les effets anticholinergiques periphériques et centraux (= syndrome confusionnel) du [Insérer le nom de l'anticholinergique antiparkinsonien].,(À TRAITER),0,0,0,1,1,0,0,0,0,1,0
Sulpiride [DOGMATIL],Contrôle des indications :,SANS Antécédent de schizophrénie :,"Prise en charge des troubles psychotiques et/ou de l’agressivité. Médicament cardiotoxique responsable d’un allongement du QT nécessitant la réalisation d’un ECG à l’instauration du traitement. Médicament à l’origine d’hypotension orthostatique ainsi que de syndromes pseudo-parkinsoniens responsables de chute. À éviter chez la personne âgée pour les problèmes comportementaux de la démence ou du délire, sauf lorsqu'il existe un risque de préjudice pour le patient lui-même ou son entourage.",(À TRAITER),0,0,0,1,1,0,0,0,0,1,0
Sulpiride [DOGMATIL],Contrôle des contre-indications et précautions d'emploi :,Antécédent d'épilepsie :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,(À TRAITER),0,0,0,1,1,0,0,0,0,,
Sulpiride [DOGMATIL],Contrôle des intéractions médicamenteuses :,Co-prescription de médicament torsadogène (voir liste des torsadogènes) :,"Attention médicament torsadogène [contre-indiqué avec le [Citalopram, Escitalopram, Dompéridone, Hydroxyzine][déconseillé avec les autres torsadogènes de la liste de l'ANSM] à cause du risque d’allongement du QT menant à une torsade de pointe.",(À TRAITER),0,0,0,1,1,0,0,0,0,,
SUVEAL DUO caps,,Par défaut :,Complément alimentaire à base de zinc et d'omega 3 afin de contribuer au maintien d'une vision normale. À poursuivre si besoin.,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Prunier d'afrique [TADENAN],,Antécédent d’HBP :,Prise en charge des troubles mictionnels modérés liés à l'hypertrophie bénigne de la prostate. A reprendre. ,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Tadalafil [CERIS],,(À TRAITER),(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,0,0,1,0
Tamsulosine [MECIR / OMEXEL / OMIX],Contrôle des indications :,ATCD d’HBP :,Prise en charge de l’hypertrophie bénigne de la prostate. Médicament majorant le risque d’hypotension orthostatique avec risque de chutes en particulier chez les personnes sujettes à des hypotensions orthostatiques et/ou traitées par des antihypertenseurs. A prendre en compte.,(À TRAITER),0,0,0,0,0,0,0,0,0,1,0
Tamsulosine [MECIR / OMEXEL / OMIX],Contrôle des contre-indications et précautions d'emploi :,Antécédent d'hypotension orthostatique :,"Attention ! Médicament contre-indiqué en cas d'antécédent d'hypotension orthostatique (Risque élevé de chute chez la personne âgé). Préconiser l'arrêt du traitement et privilégier, si un traitement pharmacologique est nécéssaire, un inhibiteur de la 5-alpha réductase (ex : Finsatéride) avec surveillance d'apparition de cas d'anxiété et/ou de dépression sous ce traitement.",(À TRAITER),0,0,0,0,0,0,0,0,0,1,0
Tamsulosine [MECIR / OMEXEL / OMIX],Contrôle des intéractions médicamenteuses :,Co-prescription urapidil :,"L’utilisation concomitante de l’urapidil et du tamsulosine fait l’objet d’une association déconseillée (Thésaurus de l’ANSM, 2020) à cause d’une majoration de l'effet hypotenseur à risque d’hypotension orthostatique sévère.",(À TRAITER),0,0,0,0,0,0,0,0,0,1,0
Telmisartan [MICARDIS / PRITOR],Contrôle des indications :,Antécédent d’HTA (seule ou en association fixe MICARDISPLUS) :,Prise en charge de l’HTA. Attention médicament hyperkaliémiant. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. A reprendre.,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Telmisartan [MICARDIS / PRITOR],Contrôle des indications :,"Antécédent de coronaropathie, d’AVC, ou d'artériopathie périphérique :",Traitement de réduction de la morbimortalité de cause cardiovasculaire chez les patients présentant une maladie cardiovasculaire athérothrombotique connue [antécédents de coronaropathie/ d'accident vasculaire cérébral/ d'artériopathie périphérique)]. Attention médicament hyperkaliémiant. A reprendre.,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Telmisartan [MICARDIS / PRITOR],Contrôle des indications :,Antécédent de diabète de type 2 avec atteinte d’organe documentée :,Traitement de réduction de la morbimortalité de cause cardiovasculaire chez le patient diabétique de type 2 avec une atteinte d’organe cible documentée. Attention médicament hyperkaliémiant. A reprendre.,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Telmisartan [MICARDIS / PRITOR],Contrôle des intéractions médicamenteuses :,Co-prescription de Lithium :,La vasodilatation de l’artériole rénale efférente par le telmisartan est responsable d’une insuffisance rénale pouvant augmenter les concentrations de lithium et mener à un surdosage faisant ainsi l’objet d’une association déconseillée entre le telmisartan et le lithium (Thésaurus de l’ANSM 2020).,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Telmisartan [MICARDIS / PRITOR],Contrôle des intéractions médicamenteuses :,"Co-prescription d’AINS, Colchicine et Digoxine :",La vasodilatation de l’artériole rénale efférente par le telmisartan est responsable d’une insuffisance rénale nécessitant une précaution d’emploi avec [la digoxine/la colchicine/les AINS].,(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Telmisartan [MICARDIS / PRITOR],Contrôle des intéractions médicamenteuses :,Co-prescription d’un IEC :,"Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie, d’hypotension et de syncopes, sans effet bénéfique prouvé sur la réduction de la mortalité cardio‐vasculaire. ",(À TRAITER),0,0,0,0,0,0,0,1,0,0,0
Tolcapone [TASMAR],Contrôle des indications :,Co-prescription de L-DOPA :,"Attention ! La tolcapone est sujette à un risque d'insuffisance hépatique aiguë, rare, mais parfois mortelle. Médicament restreint aux patients ayant des fluctuations motrices répondant à la L-dopa, et qui n'ont pas répondu ou ont été intolérants à l’entacapone. Elle requiert la réalisation d'un bilan hépatique préthérapeutique et un suivi biologique rapproché. Surveillance de la fonction hépatique ++.",(À TRAITER),0,0,0,0,0,0,0,0,0,1,0
Tolterodine [DETRUSITOL],,Par défaut :,Prise en charge symptomatique de l'incontinence urinaire. Médicament pourvoyeur d’effets anticholinergiques notamment centraux. La tolterodine traverse la barrière hémato-encéphalique déployant un effet anticholinergique au niveau du système nerveux central responsable de trouble cognitifs et confusionnels. Privilégier la solifénacine qui n’a pas d’effet anticholinergique central.,(À TRAITER),1,3,3,0,0,1,0,0,0,0,0
Timolol,,(À TRAITER),(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,0,1,0,0
Tixocortol [PIVALONE],,Par défaut :,"Prise en charge de rhinite allergique, saisonnière ou perannuelle. A reprendre si besoin.",(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Tramadol [TOPALGIC / CONTRAMAL],,Par défaut :,"Antalgique de palier 2. Prise en charge de la douleur. Médicament confusiogène chez le sujet âgé et à risque de syndrome sérotoninergique, à proscrire. Privilégier un palier 1 (Paracétamol 1g si plus de 50 kg 3 fois par jour en systématique , sinon prise de 500 mg). Si douleurs importantes, privilégier le palier 3 (morphiniques) avec co-prescription de laxatif.",(À TRAITER),0,0,0,0,1,1,0,0,0,0,1
Tramadol [TOPALGIC / CONTRAMAL],,Antécédent d'épilepsie :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,(À TRAITER),0,0,0,0,1,1,0,0,0,0,1
Travoprost [TRAVATAN / SINETRAV / VIZITRAV],,Par défaut :,Prise en charge du glaucome à angle ouvert. A reprendre.,(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Triamcinolone [NASACORT],,Par défaut :,"Prise en charge de rhinite allergique, saisonnière ou perannuelle. A reprendre si besoin.",(À TRAITER),0,0,0,0,0,0,0,0,0,0,0
Triamterene [PRESTOLE],,(À TRAITER),(À TRAITER),(À TRAITER),0,1,0,0,0,0,0,0,0,0,0
Trihexyphenidyle [PARKINANE],Contrôle des indications :,Antécédent de maladie de Parkinson :,"Prise en charge de la maladie de Parkinson. Les anticholinergiques antiparkinsoniens sont moins utilisés dans le traitement de la maladie de Parkinson en raison d’un rapport bénéfice/risque faible : effets anticholinergiques périphériques (constipation, rétention urinaire, trouble de l’accomodation, tachycardie) et centraux (troubles confusionnels). Privilégier le traitement de 1ère intention chez le sujet de plus de 65 ans : La L-DOPA.",(À TRAITER),1,3,3,0,0,1,0,0,0,0,0
Trihexyphenidyle [PARKINANE],Contrôle des indications :,Co-prescription neuroleptique :,"Anticholinergique antiparkinsonien indiqué dans le syndrome pseudo-parkinsonien induit par les neuroleptiques. Médicament pourvoyeur d’effets anticholinergiques périphériques (constipation, rétention urinaire, trouble de l’accomodation, tachycardie) et centraux (troubles confusionnels). Rappel : L’utilisation d’antiparkinsoniens anticholinergiques n’est pas recommandée en prophylaxie de routine. À éviter chez la personne âgée.",(À TRAITER),1,3,3,0,0,1,0,0,0,0,0
Trihexyphenidyle [PARKINANE],Contrôle des contre-indications et précautions d'emploi :,"Antécédent d'hypertrophie bénigne de la prostate (co-prescription d'alfusozine, tamsulosine, permixon, tadenan, finastéride, dutastéride ou combodart) :","Médicament anticholinergique contre-indiqué chez ce patient atteint d’une hypertrophie bénigne de la prostate. Préconiser un arrêt de la trihexyphenidyle en privilégiant, en cas de syndrome pseudo-parkinsonien, un neuroleptique atypique à posologie minimale efficace. Rappel : L’utilisation d’antiparkinsoniens anticholinergiques n’est pas recommandée en prophylaxie de routine.",(À TRAITER),1,3,3,0,0,1,0,0,0,0,0
